# Constructed from biom file
#OTU ID	109-FP-ILE	109	681	408-ILE	408	411-ILE	411	561-ILE	561	569-ILE	569	570-ILE	570	675-FP-ILE	675	681-FP-ILE	690-FP-ILE	690	704-ILE	704	708-ILE	708	729-ILE	729	732-ILE	732	747-ILE	741-ILE	741	747	749-ILE	749	750-ILE	750	781-FP-ILE	781	782-FP-ILE	782	786-FP-ILE	786	814-COL	814-ILE	825-COL	825-ILE	828-COL	828-ILE	850-COL	850-ILE	865-FP-COL	865-FP-ILE	868-FP-COL	868-FP-ILE	968-COL	968-ILE	970-COL	970-ILE	taxonomy
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Ligilactobacillus;s__	4105.0	1464.0	1245.0	6128.0	273.0	42815.0	2738.0	11584.0	952.0	13723.0	432.0	1980.0	131.0	83.0	4152.0	13527.0	8753.0	2564.0	5665.0	5741.0	22227.0	3342.0	20632.0	6443.0	8571.0	1102.0	1760.0	722.0	1519.0	341.0	9215.0	2038.0	4334.0	0.0	42624.0	11529.0	27138.0	0.0	12845.0	96.0	707.0	6697.0	696.0	5410.0	2100.0	22694.0	249.0	5142.0	475.0	985.0	847.0	3424.0	436.0	370.0	150.0	1017.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Candidatus Arthromitus;s__	188.0	0.0	0.0	330.0	5.0	0.0	0.0	48.0	6.0	0.0	0.0	35.0	15.0	67541.0	8.0	20.0	0.0	0.0	1280.0	34.0	0.0	0.0	64.0	22.0	67.0	3.0	23.0	4.0	33.0	0.0	92.0	0.0	44429.0	0.0	0.0	0.0	0.0	0.0	8991.0	0.0	0.0	0.0	8.0	825.0	0.0	9.0	7.0	214.0	12.0	53.0	4.0	38.0	7.0	224.0	4.0	42718.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Faecalibaculum;s__rodentium	236.0	19.0	24.0	180.0	10.0	9.0	10.0	4831.0	302.0	809.0	27.0	3297.0	304.0	0.0	11.0	166.0	16801.0	2890.0	0.0	3.0	1320.0	79.0	539.0	46.0	5878.0	2327.0	6475.0	18262.0	8.0	4582.0	370.0	86.0	6.0	40.0	0.0	0.0	40.0	0.0	110.0	3011.0	3183.0	5923.0	777.0	2106.0	9.0	97.0	42.0	309.0	693.0	2465.0	0.0	35.0	2.0	0.0	0.0	3.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__	1964.0	270.0	344.0	2724.0	45.0	0.0	0.0	705.0	0.0	5097.0	55.0	733.0	24.0	4.0	0.0	4682.0	1418.0	63.0	6919.0	552.0	0.0	0.0	749.0	83.0	1991.0	40.0	55.0	3667.0	144.0	28.0	1741.0	58.0	118.0	62.0	442.0	126.0	345.0	0.0	1798.0	222.0	654.0	9059.0	513.0	3381.0	77.0	1527.0	510.0	9141.0	4536.0	16190.0	857.0	2500.0	21.0	153.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__HT002;s__	14573.0	1027.0	57.0	2419.0	21.0	0.0	0.0	212.0	0.0	675.0	27.0	37.0	0.0	0.0	0.0	386.0	436.0	41.0	7843.0	917.0	0.0	0.0	937.0	33.0	200.0	4.0	0.0	254.0	311.0	18.0	3600.0	70.0	50.0	37.0	412.0	28.0	2366.0	0.0	3421.0	85.0	53.0	364.0	544.0	3194.0	100.0	1834.0	232.0	1701.0	321.0	1072.0	952.0	4446.0	138.0	291.0	5.0	0.0
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotellaceae UCG-001;s__	0.0	651.0	222.0	44.0	1242.0	0.0	373.0	0.0	1564.0	0.0	732.0	0.0	1377.0	44.0	2259.0	0.0	0.0	627.0	0.0	2198.0	0.0	53.0	0.0	972.0	2.0	719.0	0.0	0.0	2405.0	427.0	0.0	1655.0	0.0	1025.0	0.0	790.0	5.0	0.0	0.0	426.0	1603.0	0.0	642.0	0.0	787.0	0.0	1121.0	0.0	847.0	0.0	199.0	2.0	2355.0	1800.0	864.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__intestinalis	1457.0	736.0	0.0	630.0	0.0	0.0	0.0	878.0	18.0	666.0	22.0	583.0	14.0	0.0	0.0	29.0	693.0	69.0	5896.0	363.0	0.0	0.0	336.0	54.0	0.0	0.0	93.0	0.0	168.0	40.0	1440.0	38.0	18.0	46.0	19.0	0.0	81.0	0.0	1020.0	0.0	26.0	248.0	471.0	4098.0	81.0	1304.0	151.0	2997.0	0.0	16.0	1236.0	2179.0	38.0	48.0	4.0	0.0
k__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__	1708.0	0.0	18.0	2382.0	13.0	2700.0	83.0	488.0	51.0	1429.0	10.0	1803.0	166.0	9.0	15.0	50.0	32.0	15.0	0.0	0.0	761.0	0.0	948.0	184.0	868.0	23.0	44.0	564.0	8.0	30.0	237.0	16.0	5.0	79.0	3110.0	30.0	89.0	0.0	131.0	191.0	50.0	170.0	16.0	716.0	26.0	1691.0	26.0	1091.0	30.0	245.0	611.0	875.0	4.0	119.0	4.0	0.0
k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2750.0	69.0	9.0	0.0	3772.0	109.0	0.0	0.0	0.0	703.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	267.0	68.0	313.0	519.0	0.0	1583.0	0.0	0.0	0.0	25.0	0.0	0.0	4.0	0.0	0.0	80.0	387.0	2508.0	42.0	63.0	0.0	0.0	6.0	181.0	666.0	4798.0	31.0	209.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Turicibacter;s__	387.0	6.0	0.0	20.0	0.0	0.0	0.0	59.0	61.0	105.0	0.0	288.0	1307.0	7.0	0.0	0.0	1080.0	629.0	0.0	0.0	0.0	0.0	2480.0	47.0	454.0	701.0	1905.0	3848.0	0.0	77.0	18.0	10.0	0.0	0.0	0.0	7.0	7.0	0.0	31.0	2701.0	15.0	75.0	64.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	521.0	536.0	0.0	38.0	2.0	0.0
