feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
k__Bacteria.p__Firmicutes	Sex	Female	0.152238785876986	0.0934196400903854	28	28	0.116466522760506	0.548375831575582
k__Bacteria.p__Actinobacteriota	Q22	KO	2.01491631985132	1.24074593745273	28	27	0.117509106766196	0.548375831575582
k__Bacteria.p__Verrucomicrobiota	Q22	KO	1.7756878449188	0.982817207271163	28	12	0.0841134959657801	0.548375831575582
k__Bacteria.p__Firmicutes	Q22	KO	-0.0528385949125943	0.094568841473861	28	28	0.58290353328965	0.873985575915512
k__Bacteria.p__Desulfobacterota	Sex	Female	0.759787703850937	1.15493389973656	28	26	0.518294027588777	0.873985575915512
k__Bacteria.p__Desulfobacterota	Q22	KO	0.934944740071209	1.33705185877971	28	26	0.491089588389097	0.873985575915512
k__Bacteria.p__Actinobacteriota	Sex	Female	-0.709270294367511	1.07198097409818	28	27	0.516273077854463	0.873985575915512
k__Bacteria.p__Verrucomicrobiota	Sex	Female	-0.843206094512993	0.907866042076915	28	12	0.362981409740854	0.873985575915512
k__Bacteria.p__Proteobacteria	Sex	Female	-0.577112498799214	1.1594939868286	28	16	0.624275411368223	0.873985575915512
k__Bacteria.p__Cyanobacteria	Q22	KO	0.395971477743594	0.477531248902953	28	5	0.414835693354034	0.873985575915512
k__Bacteria.p__Bacteroidota	Q22	KO	-0.449552642038149	1.19520754511971	28	27	0.709993843455556	0.903628528034343
k__Bacteria.p__Cyanobacteria	Sex	Female	-0.0992297179367698	0.477531248902953	28	5	0.837070716482596	0.976582502563029
k__Bacteria.p__Bacteroidota	Sex	Female	0.00237346581926202	1.19520754511971	28	27	0.998431308181998	0.998431308181998
k__Bacteria.p__Proteobacteria	Q22	KO	0.0275277494154141	1.28823360852028	28	16	0.983142871561328	0.998431308181998
