# Constructed from biom file
#OTU ID	109-FP-ILE	109	681	408-ILE	408	411-ILE	411	561-ILE	561	569-ILE	569	570-ILE	570	675-FP-ILE	675	681-FP-ILE	690-FP-ILE	690	704-ILE	704	708-ILE	708	729-ILE	729	732-ILE	732	747-ILE	741-ILE	741	747	749-ILE	749	750-ILE	750	781-FP-ILE	781	782-FP-ILE	782	786-FP-ILE	786	814-COL	814-ILE	825-COL	825-ILE	828-COL	828-ILE	850-COL	850-ILE	865-FP-COL	865-FP-ILE	868-FP-COL	868-FP-ILE	968-COL	968-ILE	970-COL	970-ILE	taxonomy
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae	22103.0	3501.0	1646.0	11901.0	339.0	42818.0	2738.0	13383.0	986.0	20233.0	539.0	3338.0	169.0	87.0	4161.0	18703.0	11324.0	2741.0	26478.0	7576.0	22237.0	3351.0	22654.0	6626.0	10762.0	1161.0	1908.0	4643.0	2152.0	427.0	16164.0	2215.0	4525.0	147.0	43509.0	11691.0	29939.0	0.0	19205.0	403.0	1444.0	16463.0	2231.0	16227.0	2363.0	27499.0	1153.0	19229.0	5392.0	18440.0	4068.0	13168.0	633.0	862.0	159.0	1024.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae	188.0	0.0	0.0	330.0	5.0	0.0	0.0	48.0	6.0	0.0	0.0	35.0	15.0	67541.0	8.0	20.0	0.0	0.0	1280.0	34.0	0.0	0.0	64.0	22.0	67.0	3.0	23.0	4.0	33.0	0.0	92.0	0.0	44429.0	0.0	0.0	0.0	0.0	0.0	8991.0	0.0	0.0	0.0	8.0	825.0	0.0	13.0	7.0	214.0	12.0	53.0	4.0	38.0	7.0	224.0	4.0	42718.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae	623.0	25.0	44.0	200.0	13.0	9.0	14.0	5354.0	371.0	982.0	34.0	3885.0	1617.0	10.0	16.0	169.0	19391.0	3799.0	0.0	45.0	1451.0	86.0	3023.0	113.0	6856.0	3239.0	9062.0	23827.0	26.0	5071.0	388.0	114.0	6.0	40.0	13.0	33.0	87.0	0.0	141.0	5984.0	3478.0	6604.0	903.0	2316.0	18.0	101.0	57.0	309.0	716.0	2733.0	531.0	578.0	2.0	63.0	15.0	3.0
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae	0.0	651.0	222.0	44.0	1242.0	0.0	373.0	0.0	1564.0	0.0	732.0	0.0	1384.0	44.0	2259.0	0.0	0.0	627.0	0.0	2198.0	0.0	53.0	0.0	972.0	2.0	719.0	0.0	0.0	2405.0	427.0	0.0	1655.0	0.0	1025.0	0.0	790.0	5.0	0.0	0.0	426.0	1603.0	0.0	642.0	0.0	791.0	0.0	1121.0	0.0	847.0	0.0	199.0	2.0	2355.0	1819.0	864.0	0.0
k__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae	1708.0	0.0	21.0	2382.0	13.0	2700.0	83.0	488.0	51.0	1429.0	10.0	1803.0	182.0	9.0	15.0	50.0	32.0	15.0	0.0	5.0	761.0	4.0	948.0	190.0	868.0	23.0	44.0	564.0	8.0	33.0	237.0	16.0	5.0	95.0	3110.0	30.0	89.0	0.0	131.0	191.0	50.0	170.0	16.0	716.0	26.0	1691.0	26.0	1091.0	30.0	245.0	617.0	875.0	16.0	175.0	8.0	0.0
k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2750.0	69.0	9.0	0.0	3772.0	109.0	0.0	0.0	0.0	703.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	267.0	68.0	313.0	519.0	0.0	1596.0	0.0	0.0	0.0	25.0	0.0	0.0	4.0	0.0	0.0	80.0	387.0	2508.0	42.0	63.0	0.0	0.0	6.0	181.0	666.0	4798.0	31.0	212.0	0.0	32.0	0.0	0.0
k__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae	358.0	18.0	4.0	244.0	4.0	0.0	0.0	2703.0	176.0	1286.0	0.0	1728.0	215.0	3.0	15.0	46.0	1623.0	205.0	0.0	0.0	191.0	15.0	83.0	26.0	593.0	121.0	28.0	763.0	0.0	167.0	54.0	28.0	4.0	9.0	0.0	2.0	22.0	0.0	7.0	288.0	373.0	1703.0	56.0	78.0	16.0	17.0	6.0	33.0	173.0	1263.0	38.0	59.0	0.0	8.0	7.0	0.0
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae	1024.0	1497.0	2503.0	1338.0	1529.0	197.0	1757.0	703.0	2723.0	744.0	2736.0	2566.0	2821.0	226.0	3457.0	2344.0	54.0	2795.0	0.0	2496.0	3612.0	2911.0	1329.0	2440.0	339.0	2897.0	5499.0	1319.0	2932.0	2393.0	1223.0	2283.0	31.0	2067.0	1189.0	1868.0	2319.0	0.0	1526.0	2666.0	4208.0	24.0	2548.0	95.0	3133.0	431.0	2442.0	1332.0	3539.0	165.0	3589.0	750.0	3106.0	4320.0	2209.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	414.0	699.0	3974.0	532.0	1090.0	86.0	2771.0	395.0	2380.0	954.0	714.0	1921.0	3854.0	702.0	1564.0	101.0	33.0	1167.0	0.0	2609.0	1473.0	2125.0	828.0	6662.0	325.0	813.0	244.0	339.0	2010.0	1567.0	106.0	1551.0	68.0	2277.0	3578.0	5509.0	395.0	0.0	1861.0	2862.0	761.0	24.0	944.0	598.0	2037.0	532.0	3161.0	2755.0	1665.0	207.0	5266.0	219.0	2426.0	10255.0	2011.0	0.0
k__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae	4.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	89.0	0.0	0.0	119.0	309.0	0.0	0.0	0.0	0.0	297.0	0.0	0.0	0.0	5.0	10.0	0.0	0.0	0.0	0.0	3.0	176.0	0.0	49.0	2381.0	16.0	1539.0	171.0	8.0	13.0	49.0	93.0	49.0	0.0	0.0	0.0	0.0	33.0	0.0	0.0
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae	0.0	62.0	63.0	5.0	74.0	0.0	118.0	0.0	165.0	2.0	109.0	2.0	243.0	36.0	276.0	0.0	0.0	49.0	0.0	315.0	0.0	204.0	0.0	1224.0	0.0	197.0	0.0	0.0	477.0	201.0	0.0	256.0	2.0	265.0	4.0	260.0	0.0	0.0	0.0	230.0	356.0	0.0	112.0	0.0	202.0	0.0	226.0	0.0	258.0	0.0	462.0	0.0	162.0	381.0	101.0	0.0
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae	0.0	60.0	167.0	26.0	119.0	0.0	58.0	0.0	192.0	0.0	70.0	0.0	264.0	67.0	107.0	0.0	0.0	99.0	0.0	68.0	0.0	190.0	0.0	90.0	0.0	267.0	0.0	0.0	147.0	198.0	0.0	227.0	0.0	136.0	0.0	199.0	0.0	0.0	6.0	255.0	189.0	0.0	55.0	0.0	179.0	0.0	94.0	0.0	192.0	0.0	74.0	0.0	208.0	705.0	327.0	8.0
k__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae	329.0	3.0	23.0	460.0	0.0	199.0	7.0	348.0	38.0	2664.0	33.0	416.0	44.0	5.0	91.0	100.0	135.0	9.0	0.0	34.0	195.0	24.0	107.0	44.0	130.0	0.0	30.0	55.0	8.0	22.0	46.0	36.0	0.0	34.0	371.0	2.0	120.0	0.0	311.0	23.0	18.0	59.0	4.0	56.0	3.0	130.0	2.0	126.0	44.0	130.0	71.0	17.0	24.0	76.0	15.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae	225.0	0.0	0.0	56.0	0.0	237.0	0.0	0.0	0.0	130.0	0.0	0.0	0.0	3.0	0.0	378.0	0.0	0.0	33.0	0.0	23.0	0.0	5.0	0.0	41.0	0.0	21.0	20.0	0.0	0.0	0.0	0.0	364.0	0.0	30.0	6.0	72.0	0.0	124.0	0.0	0.0	164.0	0.0	6.0	0.0	9.0	0.0	38.0	4.0	16.0	5.0	7.0	0.0	0.0	0.0	864.0
