# Constructed from biom file
#OTU ID	109-FP-ILE	109	681	408-ILE	408	411-ILE	411	561-ILE	561	569-ILE	569	570-ILE	570	675-FP-ILE	675	681-FP-ILE	690-FP-ILE	690	704-ILE	704	708-ILE	708	729-ILE	729	732-ILE	732	747-ILE	741-ILE	741	747	749-ILE	749	750-ILE	750	781-FP-ILE	781	782-FP-ILE	782	786-FP-ILE	786	814-COL	814-ILE	825-COL	825-ILE	828-COL	828-ILE	850-COL	850-ILE	865-FP-COL	865-FP-ILE	868-FP-COL	868-FP-ILE	968-COL	968-ILE	970-COL	970-ILE	taxonomy
K00001	28708.58	4738.0	3948.0	22629.25	1193.75	91346.75	6220.0	28140.75	3220.48	36764.0	1825.75	12980.75	2195.1	444.0	9653.5	33686.0	20199.5	6343.92	26248.0	14381.75	47051.42	7998.9	45243.75	14653.05	21504.75	3583.6	5478.5	7367.75	4466.8	3531.25	24605.67	5212.18	9225.88	1780.75	92715.75	24061.0	57872.75	2775.17	31720.2	2116.2799999999997	5050.72	25839.33	3970.25	19061.75	5526.72	52309.08	3359.33	24210.0	7984.28	24633.75	6062.15	16100.5	2118.1	4787.47	1431.0	2726.4
K00003	9676.33	2781.0699999999997	5871.75	12574.17	1703.33	46089.41	6006.33	20505.75	4464.49	25790.92	1432.1599999999999	13751.92	6694.67	1247.4	6706.83	19527.75	18389.25	5959.5	12946.75	9636.26	25244.92	5885.0	26145.42	14558.33	14994.5	3827.83	6371.25	15553.25	4300.33	5935.91	11890.17	4509.16	4929.5	4666.17	50847.41	17780.67	28448.5	2610.92	17835.68	8042.0	5429.42	22190.58	3408.92	11096.25	4422.92	26889.08	6227.4	19895.5	8628.16	24840.75	9639.75	9040.5	3829.25	15499.46	2323.67	1720.43
K00004	196.0	5.0	5.0	63.0	0.0	237.0	0.0	4.0	25.0	137.0	7.0	18.0	50.0	160.0	75.0	379.0	0.0	8.0	33.0	181.0	37.0	216.0	12.0	61.0	41.0	59.0	21.0	20.0	3.0	46.0	0.0	19.0	376.0	513.0	30.0	6.0	72.0	85.0	150.2	14.0	239.0	82.0	99.0	2.0	7.0	13.0	792.0	235.5	91.0	11.0	41.5	3.5	0.0	169.37	91.0	666.5
K00005	427.0	445.32	1764.0	227.67000000000002	608.33	300.66	1243.33	246.0	1162.6599999999999	851.6700000000001	383.15999999999997	837.67	1477.17	540.4	1176.33	548.0	44.0	544.8299999999999	308.0	1602.5100000000002	663.5	749.0	295.67	3677.83	253.0	461.83	158.0	119.0	1198.33	734.66	377.0	972.3299999999999	382.05	1890.67	1873.4099999999999	2218.67	423.5	523.5	1503.83	1234.17	602.0	274.57	403.67	429.0	964.0	527.0	2297.3199999999997	2144.0	859.3299999999999	421.0	2793.75	1243.5	1437.0	6424.82	729.6700000000001	433.77
K00007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	97.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K00008	977.83	1278.32	4761.5	1229.17	1862.33	308.15999999999997	4333.33	1880.0	5339.16	2133.17	1063.6599999999999	7042.67	7272.77	1452.7	3442.83	354.5	102.5	2006.0	5.5	3737.01	4749.17	4379.4	1552.67	9161.130000000001	1189.0	1674.9299999999998	534.0	715.0	2884.63	3067.66	212.67	2707.26	104.5	6239.67	6050.66	5184.67	519.0	1109.92	4178.93	5016.7	3005.9700000000003	92.33	2889.17	1768.5	2685.9700000000003	1106.33	8175.15	8196.0	2762.8599999999997	581.0	7976.9	890.5	4128.1	15244.14	4006.67	732.0
K00009	5606.35	2242.0	1302.0	6826.5	294.0	42826.5	2808.0	12500.6	1013.2	14409.75	465.0	2633.0	275.0	13635.1	4203.6	13577.0	9473.0	2667.0	11829.75	6267.8	22261.0	3372.0	20979.8	6783.8	8584.4	1134.6	1867.6	727.8	1720.1	443.0	10677.4	2124.0	13259.479999999998	173.0	42674.5	11587.0	27273.0	368.75	15662.8	172.0	753.0	7056.57	1210.6	9696.25	2217.0	24003.8	538.4	8188.55	547.4	1021.6	2279.3	5641.1	496.15	609.95	222.8	10237.789999999999
K00010	49.75	125.5	221.0	179.5	238.0	12.0	145.0	116.0	485.15	112.0	122.0	561.0	739.35	121.0	193.32999999999998	7.5	3.0	113.25	2.75	400.0	431.5	358.9	5.0	238.3	0.0	254.6	55.0	14.5	200.8	302.0	3.5	233.6	11.5	444.5	269.0	273.5	15.0	331.0	250.7	314.2	294.8	15.5	230.25	217.25	314.8	89.0	443.0	582.75	239.7	33.5	235.9	29.5	246.35	1059.8	668.5	34.5
K00012	13075.83	5620.66	7339.5	16848.42	3510.91	88670.08	9069.83	30938.75	7532.15	34733.25	3347.26	14700.43	8836.939999999999	1244.7199999999998	14205.16	28054.5	21846.0	8981.17	17340.0	17791.27	47569.92	9938.64	46385.42	22777.85	19880.75	6153.53	7649.5	7848.75	9156.09	6368.91	20659.67	8813.61	8786.31	5211.42	92461.41	30464.18	55713.25	2543.17	29271.1	8359.97	7700.530000000001	18191.9	4960.18	16333.75	8549.02	49106.08	6800.16	17871.989999999998	6181.98	8647.75	11546.310000000001	11165.5	7198.7	17868.559999999998	4271.5	2070.64
K00013	3103.83	1342.07	4781.25	3948.92	1693.08	3053.16	3381.33	8185.5	4186.82	6781.67	1693.08	10935.34	6225.85	1077.28	3691.16	1370.75	7131.75	3370.5	54.75	4385.68	3610.67	3687.07	2480.17	9052.880000000001	3881.25	3135.43	3920.75	7568.0	3598.96	6373.16	892.17	3266.51	119.42999999999999	5389.42	7218.41	6650.34	1373.75	2372.92	2569.43	5680.78	5807.64	6134.15	2936.09	2017.0	3314.9700000000003	2457.83	6802.57	5086.83	4676.61	7351.0	7923.82	1619.0	3875.35	14745.259999999998	3115.17	279.94
